और	y
पढ़ाने	enseñanza
आयत	estrofa
आयत	versículo
आयत	verso
आयत	rectángulo
अंतरंग	íntimo
अंतरंग	íntimos
अंतरंग	íntima
कारीगरों	artesanos
सूचनाएं	notificaciones
धनु	sagitario
अर्थशास्त्रियों	economistas
मनोदशा	humor
मनोदशा	animo
मनोदशा	ánimo
फिश	pescados
फिश	peces
फिश	pesca
फिश	pescado
फिश	pez
वफादार	fiel
वफादार	fieles
वफादार	fidelidad
टंकण	tipificación
टंकण	mecanografía
टंकण	escribir
टंकण	escribiendo
तैरने	natación
तैरने	nadar
तैरने	nado
जीवाश्मों	fósiles
जीवाश्मों	fósil
हुगली	hugli
दायरा	intervalo
दायरा	gama
दायरा	cordillera
दायरा	alcance
दायरा	rango
क्लीनर	limpiador
क्लीनर	limpiadores
वॉचमेन	vigilantes
वनवास	exiliado
वनवास	destierro
वनवास	exilio
बिंब	imágenes
बिंब	imagenes
पारद	mercurio
कॉपर	cobre
क्लिनिक	clínicas
क्लिनिक	clinica
क्लिनिक	clínica
स्थिरांक	constante
स्थिरांक	constantes
प्रस्तुतियों	presentaciones
प्रस्तुतियों	ponencias
जानें	aprendan
जानें	aprenda
जानें	aprender
जानें	aprende
मरीन	marinos
मरीन	marino
मरीन	marina
मरीन	marinas
सेकेण्ड	segundos
निबन्ध	ensayo
सालगिरह	aniversario
अपनाना	adoptan
अपनाना	adopciones
अपनाना	adopta
अपनाना	adoptar
अपनाना	aprobación
अपनाना	adopción
दर्जनों	docenas
दर्जनों	decenas
वॉरेन	madriguera
सीआईए	cla
उपदेशों	enseñanzas
विवर्तन	difracción
लंगर	ancla
लंगर	anclaje
लंगर	anclas
जोसफ	josé
पूंजीवादी	capitalistas
पूंजीवादी	capitalismo
पूंजीवादी	capitalista
कैच	capturas
कैच	captura
कैच	atrapar
डिस्लेक्सिया	dislexia
न्यूरॉन्स	neuronas
चमड़ा	piel
चमड़ा	cuero
चमड़ा	cueros
अनायास	inconscientemente
अनायास	espontáneamente
वैनिला	vainilla
संपादकीय	redacción
संपादकीय	editoriales
शिपिंग	envio
शिपिंग	envíos
शिपिंग	envío
ब्रश	brocha
ब्रश	cepillo
ब्रश	pincel
डैम	maldición
डैम	malditos
डैम	maldito
डैम	maldita
बहुलता	polinomio
आयातित	importadas
आयातित	importados
आयातित	importada
आयातित	importado
आरोपी	acusada
आरोपी	acusados
आरोपी	acusado
मैडम	señora
मैडम	madame
डायरेक्ट	directamente
डायरेक्ट	directos
डायरेक्ट	directas
डायरेक्ट	directo
डायरेक्ट	directa
शब्दकोष	binario
शब्दकोष	diccionario
शब्दकोष	binaria
शब्दकोष	binarios
आंगन	patio
डिश	platillo
डिश	plato
कीटोन	cetona
संप्रभुता	soberanía
मिलें	conozca
मिलें	conocer
रॉयल्टी	regalías
रॉयल्टी	realeza
वायुमण्डल	ambiente
वायुमण्डल	atmosfera
वायुमण्डल	atmósfera
निरंकुश	autocrático
ख़ानत	kanato
सीज़र	césar
सीज़र	cesar
गुयाना	guayana
रिश्वत	sobornar
रिश्वत	soborno
रिश्वत	sobornos
क्लॉक	reloj
फ़ाइलें	expedientes
फ़ाइलें	ficheros
फ़ाइलें	archivos
पब	tabernas
पब	taberna
पब	bares
दोगुना	doble
दोगुना	dobles
दोगुना	duplicación
दोगुना	duplicar
ब्रॉड	amplias
ब्रॉड	amplio
ब्रॉड	amplia
रेखाएं	líneas
रेखाएं	lineas
जिंक	cinc
शराबी	esponjoso
शराबी	borrachos
शराबी	borracho
शराबी	ebrio
शराबी	borracha
लातीनी	latinos
विचारधाराओं	ideologías
ख़तरा	peligro
ख़तरा	riesgos
ख़तरा	arriesgar
ख़तरा	riesgo
अटूट	inquebrantable
अटूट	irrompible
चील	águila
चील	aguila
जुआ	juego
जुआ	apostando
जुआ	apuestas
जुआ	apostar
अप्रिय	odioso
अप्रिय	odiosa
अप्रिय	detestable
अप्रिय	ofensivo
अप्रिय	ofensiva
अप्रिय	desagradables
अप्रिय	desagradable
हाफ	medio
हाफ	mitad
पदोन्नत	exaltar
आदम	adán
सबक	lección
असंतुलन	desequilibrio
असंतुलन	desequilibrios
घुमाव	rotación
तानाशाह	dictador
तानाशाह	déspota
भूजल	subterráneas
लकडी	madera
लकडी	maderas
लकडी	leña
उपनगरों	suburbios
उपनगरों	periferia
सेहत	sanidad
सेहत	salud
कर्मकांड	rituales
गर्त	fosa
गर्त	zanja
गर्त	trinchera
दुर्व्यवहार	abuso
दुर्व्यवहार	maltrato
दुर्व्यवहार	abusos
इत्र	perfumes
गाती	canta
ड्यूटी	deber
वहीँ	allí
वहीँ	ahí
वहीँ	ahi
बहाली	restablecimiento
बहाली	restauración
नर्सिंग	enfermería
खरीदना	compras
आलोचनाओं	críticas
स्पाइडर	arañas
स्पाइडर	araña
बहनें	hermanas
अंदाज़	estilo
एकाएक	súbitamente
एकाएक	repentinamente
जेरार्ड	gérard
जेरार्ड	gerardo
येन	yenes
पाले	pálida
पाले	pálido
सैक्सन	sajones
समीपवर्ती	detecta
समीपवर्ती	detecte
असंतुष्ट	insatisfecho
राक्षसों	demonios
कोरल	corales
असुविधा	inconveniente
असुविधा	molestias
असुविधा	inconvenientes
जीना	vivir
जीना	viviendo
कामदेव	cupido
यौवन	pubertad
बटलर	mayordomo
मौतें	defunciones
मौतें	fallecimientos
मौतें	muertes
हंट	cacería
हंट	cazo
हंट	caza
हंट	cazar
दिनचर्या	rutina
दिनचर्या	rutinas
दिनचर्या	rutinario
शेक	sacudir
शेक	sacudida
शेक	agitar
शेक	batido
जमानत	fianza
वेक्टर	vectorial
वेक्टर	vectores
फीड	piensos
फीड	alimento
फीड	alimenta
फीड	alimentarse
फीड	alimentación
बगदाद	bagdad
बीवी	esposa
बीवी	mujer
मानचित्रण	mapeo
मानचित्रण	cartografía
सादगी	sencillez
सादगी	simplicidad
गलियारे	pasillo
श्यानता	viscosidad
यार्ड	yarda
यार्ड	patio
सतर्कता	vigilancia
उजाला	tinieblas
उजाला	oscuridad
संघटक	ingredientes
संघटक	ingrediente
कार्यवाहक	cuidador
पैड	almohadillas
सिरका	vinagre
बोर	aburrido
बोर	aburrida
बोर	aburridos
गेटवे	portal
गेटवे	pasarela
रोष	indignación
ध्वनियाँ	suena
ध्वनियाँ	sonidos
कमियों	imperfecciones
विनियम	reglamentación
विनियम	regulación
विनियम	reglamento
मंशा	intenciones
मिलाप	cohesión
रहस्यों	misterios
अलविदा	adios
अलविदा	adiós
अलविदा	despedida
जलयान	buque
जलयान	nave
जलयान	barco
अखंड	intacto
अखंड	ininterrumpido
अखंड	ininterrumpida
लौंग	clavo
पात्रता	admisibilidad
पात्रता	elegibilidad
अत्यावश्यक	urgencia
अत्यावश्यक	urgentes
अत्यावश्यक	urge
अत्यावश्यक	urgente
प्रतिस्पर्धात्मक	competitivo
प्रतिस्पर्धात्मक	competitivas
प्रतिस्पर्धात्मक	competitiva
प्रतिस्पर्धात्मक	competitivos
लहसुन	ajos
लहसुन	ajo
रैपर	rapero
आउटलुक	perspectiva
आउटलुक	perspectivas
बेची	vendidas
बेची	vendida
बेची	vendidos
बेची	vendido
नवीं	noveno
नवीं	novena
